subject,task,run_count,status_run_count,status_available,summary_source_run,disagreement_found,bad_channel_count,bad_channels
sub-NDARXJ624ZF2,freeView,4,4,true,2,false,7,E44;E48;E55;E56;E67;E107;Cz
sub-NDARXJ624ZF2,seqLearning6target,1,0,false,,false,,
sub-NDARXJ624ZF2,surroundSupp,2,0,false,,false,,
sub-NDARXJ635PWG,DespicableMe,1,0,false,,false,,
sub-NDARXJ635PWG,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXJ635PWG,FunwithFractals,1,0,false,,false,,
sub-NDARXJ635PWG,RestingState,1,0,false,,false,,
sub-NDARXJ635PWG,ThePresent,1,0,false,,false,,
sub-NDARXJ635PWG,contrastChangeDetection,3,0,false,,false,,
sub-NDARXJ635PWG,surroundSupp,2,0,false,,false,,
sub-NDARXJ635PWG,symbolSearch,1,0,false,,false,,
sub-NDARXJ896XFC,DespicableMe,1,0,false,,false,,
sub-NDARXJ896XFC,RestingState,1,0,false,,false,,
sub-NDARXJ896XFC,allTasks,2,2,true,6,false,18,E5;E6;E10;E55;E62;E72;E76;E77;E78;E79;E84;E85;E86;E91;E114;E120;E127;Cz
sub-NDARXJ896XFC,seqLearning8target,1,0,false,,false,,
sub-NDARXJ973GFA,DespicableMe,1,0,false,,false,,
sub-NDARXJ973GFA,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXJ973GFA,FunwithFractals,1,0,false,,false,,
sub-NDARXJ973GFA,RestingState,1,0,false,,false,,
sub-NDARXJ973GFA,ThePresent,1,0,false,,false,,
sub-NDARXJ973GFA,allTasks,10,10,true,3,false,27,E7;E10;E18;E19;E33;E48;E49;E51;E55;E62;E63;E68;E72;E74;E78;E79;E80;E92;E95;E109;E112;E114;E119;E124;E126;E127;Cz
sub-NDARXJ973GFA,contrastChangeDetection,3,0,false,,false,,
sub-NDARXJ973GFA,freeView,3,3,true,3,false,27,E10;E19;E48;E49;E51;E55;E62;E63;E68;E72;E74;E78;E79;E80;E92;E95;E109;E112;E113;E114;E118;E119;E120;E124;E127;E128;Cz
sub-NDARXJ973GFA,seqLearning8target,1,0,false,,false,,
sub-NDARXJ973GFA,surroundSupp,2,0,false,,false,,
sub-NDARXK009VGV,DespicableMe,1,0,false,,false,,
sub-NDARXK009VGV,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXK009VGV,FunwithFractals,1,0,false,,false,,
sub-NDARXK009VGV,RestingState,1,0,false,,false,,
sub-NDARXK009VGV,ThePresent,1,0,false,,false,,
sub-NDARXK009VGV,allTasks,12,12,true,1,false,19,E30;E31;E36;E37;E48;E54;E55;E61;E62;E78;E79;E85;E86;E91;E92;E97;E114;E119;Cz
sub-NDARXK009VGV,contrastChangeDetection,3,0,false,,false,,
sub-NDARXK009VGV,freeView,5,5,true,1,false,20,E17;E30;E31;E36;E37;E48;E54;E55;E61;E62;E78;E79;E85;E86;E91;E92;E97;E114;E119;Cz
sub-NDARXK009VGV,seqLearning8target,1,0,false,,false,,
sub-NDARXK009VGV,surroundSupp,2,0,false,,false,,
sub-NDARXK009VGV,symbolSearch,1,0,false,,false,,
sub-NDARXK076XU8,DespicableMe,1,0,false,,false,,
sub-NDARXK076XU8,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXK076XU8,FunwithFractals,1,0,false,,false,,
sub-NDARXK076XU8,RestingState,1,0,false,,false,,
sub-NDARXK076XU8,ThePresent,1,0,false,,false,,
sub-NDARXK076XU8,allTasks,10,10,true,2,false,14,E48;E49;E55;E61;E62;E78;E79;E80;E113;E114;E119;E126;E127;Cz
sub-NDARXK076XU8,contrastChangeDetection,3,0,false,,false,,
sub-NDARXK076XU8,freeView,4,4,true,2,false,16,E7;E48;E49;E55;E61;E62;E78;E79;E80;E105;E113;E114;E119;E126;E127;Cz
sub-NDARXK076XU8,surroundSupp,2,0,false,,false,,
sub-NDARXK254YD2,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXK254YD2,FunwithFractals,1,0,false,,false,,
sub-NDARXK254YD2,RestingState,1,0,false,,false,,
sub-NDARXK254YD2,ThePresent,1,0,false,,false,,
sub-NDARXK254YD2,allTasks,4,4,true,2,false,11,E7;E10;E25;E44;E55;E62;E77;E78;E126;E127;Cz
sub-NDARXK254YD2,freeView,3,3,true,2,false,12,E7;E10;E25;E44;E55;E62;E77;E78;E107;E126;E127;Cz
sub-NDARXK303DDB,DespicableMe,1,0,false,,false,,
sub-NDARXK303DDB,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXK303DDB,FunwithFractals,1,0,false,,false,,
sub-NDARXK303DDB,RestingState,1,0,false,,false,,
sub-NDARXK303DDB,ThePresent,1,0,false,,false,,
sub-NDARXK303DDB,allTasks,7,7,true,1,false,23,E48;E53;E54;E55;E56;E60;E61;E62;E67;E71;E72;E76;E77;E78;E79;E80;E83;E86;E87;E104;E113;E127;Cz
sub-NDARXK303DDB,freeView,5,5,true,1,false,20,E48;E53;E54;E55;E56;E60;E61;E62;E67;E71;E72;E76;E77;E78;E79;E86;E87;E113;E127;Cz
sub-NDARXK303DDB,seqLearning8target,1,0,false,,false,,
sub-NDARXK303DDB,symbolSearch,1,0,false,,false,,
sub-NDARXK893KLX,DespicableMe,1,0,false,,false,,
sub-NDARXK893KLX,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXK893KLX,FunwithFractals,1,0,false,,false,,
sub-NDARXK893KLX,ThePresent,1,0,false,,false,,
sub-NDARXK893KLX,allTasks,9,9,true,1,false,18,E10;E31;E37;E45;E48;E55;E56;E63;E67;E73;E81;E99;E107;E114;E119;E127;E128;Cz
sub-NDARXK893KLX,contrastChangeDetection,3,0,false,,false,,
sub-NDARXK893KLX,freeView,4,4,true,1,false,19,E10;E31;E37;E45;E48;E55;E56;E61;E63;E67;E68;E73;E81;E99;E107;E114;E119;E128;Cz
sub-NDARXK893KLX,surroundSupp,2,0,false,,false,,
sub-NDARXK893KLX,symbolSearch,1,0,false,,false,,
sub-NDARXK986EK6,DespicableMe,1,0,false,,false,,
sub-NDARXK986EK6,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXK986EK6,FunwithFractals,1,0,false,,false,,
sub-NDARXK986EK6,RestingState,1,0,false,,false,,
sub-NDARXK986EK6,ThePresent,1,0,false,,false,,
sub-NDARXK986EK6,allTasks,12,12,true,1,false,20,E17;E31;E36;E37;E48;E54;E55;E61;E67;E78;E79;E85;E86;E87;E106;E113;E114;E126;E127;Cz
sub-NDARXK986EK6,contrastChangeDetection,3,0,false,,false,,
sub-NDARXK986EK6,freeView,5,5,true,1,false,22,E17;E31;E36;E37;E48;E54;E55;E61;E67;E78;E79;E85;E86;E87;E106;E113;E114;E115;E119;E126;E127;Cz
sub-NDARXK986EK6,seqLearning8target,1,0,false,,false,,
sub-NDARXK986EK6,surroundSupp,2,0,false,,false,,
sub-NDARXK986EK6,symbolSearch,1,0,false,,false,,
sub-NDARXL023GFG,DespicableMe,1,0,false,,false,,
sub-NDARXL023GFG,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXL023GFG,FunwithFractals,1,0,false,,false,,
sub-NDARXL023GFG,RestingState,1,0,false,,false,,
sub-NDARXL023GFG,ThePresent,1,0,false,,false,,
sub-NDARXL023GFG,allTasks,8,8,true,2,false,8,E44;E48;E49;E55;E114;E126;E127;Cz
sub-NDARXL023GFG,freeView,4,4,true,2,false,9,E44;E48;E49;E55;E114;E119;E126;E127;Cz
sub-NDARXL023GFG,seqLearning8target,1,0,false,,false,,
sub-NDARXL023GFG,surroundSupp,2,0,false,,false,,
sub-NDARXL023NG9,DespicableMe,1,0,false,,false,,
sub-NDARXL023NG9,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXL023NG9,FunwithFractals,1,0,false,,false,,
sub-NDARXL023NG9,RestingState,1,0,false,,false,,
sub-NDARXL023NG9,ThePresent,1,1,true,1,false,21,E7;E15;E21;E23;E25;E26;E31;E43;E54;E55;E61;E67;E79;E81;E82;E99;E113;E124;E127;E128;Cz
sub-NDARXL023NG9,allTasks,11,11,true,1,false,24,E7;E12;E14;E15;E21;E23;E25;E26;E31;E43;E54;E55;E56;E61;E67;E79;E82;E99;E107;E113;E124;E127;E128;Cz
sub-NDARXL023NG9,contrastChangeDetection,3,0,false,,false,,
sub-NDARXL023NG9,freeView,4,4,true,1,false,24,E7;E12;E14;E15;E21;E23;E25;E26;E31;E43;E54;E55;E56;E61;E67;E79;E82;E107;E113;E124;E126;E127;E128;Cz
sub-NDARXL023NG9,seqLearning6target,1,0,false,,false,,
sub-NDARXL023NG9,surroundSupp,2,0,false,,false,,
sub-NDARXL023NG9,symbolSearch,1,0,false,,false,,
sub-NDARXL053AW6,DespicableMe,1,0,false,,false,,
sub-NDARXL053AW6,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXL053AW6,FunwithFractals,1,0,false,,false,,
sub-NDARXL053AW6,ThePresent,1,0,false,,false,,
sub-NDARXL053AW6,contrastChangeDetection,3,0,false,,false,,
sub-NDARXL053AW6,surroundSupp,2,0,false,,false,,
sub-NDARXL491XWE,DespicableMe,1,0,false,,false,,
sub-NDARXL491XWE,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXL491XWE,FunwithFractals,1,0,false,,false,,
sub-NDARXL491XWE,RestingState,1,0,false,,false,,
sub-NDARXL491XWE,ThePresent,1,0,false,,false,,
sub-NDARXL491XWE,allTasks,5,5,true,2,false,10,E1;E10;E54;E55;E59;E122;E126;E127;E128;Cz
sub-NDARXL491XWE,freeView,4,4,true,2,false,11,E1;E10;E54;E55;E59;E71;E122;E126;E127;E128;Cz
sub-NDARXL534AZA,DespicableMe,1,0,false,,false,,
sub-NDARXL534AZA,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXL534AZA,FunwithFractals,1,0,false,,false,,
sub-NDARXL534AZA,ThePresent,1,0,false,,false,,
sub-NDARXL534AZA,allTasks,4,4,true,3,false,15,E6;E9;E10;E25;E26;E43;E48;E55;E56;E72;E107;E114;E118;E127;Cz
sub-NDARXL534AZA,freeView,3,3,true,3,false,19,E6;E9;E10;E25;E26;E43;E48;E49;E55;E56;E72;E107;E110;E114;E118;E121;E126;E127;Cz
sub-NDARXL534AZA,surroundSupp,2,0,false,,false,,
sub-NDARXL697DA6,DespicableMe,1,0,false,,false,,
sub-NDARXL697DA6,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXL697DA6,FunwithFractals,1,0,false,,false,,
sub-NDARXL697DA6,RestingState,1,0,false,,false,,
sub-NDARXL697DA6,ThePresent,1,0,false,,false,,
sub-NDARXL801JVG,DespicableMe,1,0,false,,false,,
sub-NDARXL801JVG,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXL801JVG,FunwithFractals,1,0,false,,false,,
sub-NDARXL801JVG,ThePresent,1,0,false,,false,,
sub-NDARXL801JVG,allTasks,7,7,true,3,false,18,E8;E10;E55;E56;E62;E67;E70;E71;E72;E73;E74;E75;E81;E82;E87;E88;E90;Cz
sub-NDARXL801JVG,contrastChangeDetection,3,0,false,,false,,
sub-NDARXL801JVG,freeView,3,3,true,3,false,8,E8;E10;E22;E56;E57;E100;E126;Cz
sub-NDARXL801JVG,surroundSupp,1,0,false,,false,,
sub-NDARXL892MM0,DespicableMe,1,0,false,,false,,
sub-NDARXL892MM0,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXL892MM0,FunwithFractals,1,0,false,,false,,
sub-NDARXL892MM0,RestingState,1,0,false,,false,,
sub-NDARXL892MM0,ThePresent,1,0,false,,false,,
sub-NDARXL892MM0,allTasks,6,6,true,1,false,14,E1;E10;E23;E26;E43;E48;E49;E61;E68;E89;E122;E126;E127;Cz
sub-NDARXL892MM0,contrastChangeDetection,3,0,false,,false,,
sub-NDARXL892MM0,freeView,1,1,true,1,false,15,E1;E10;E13;E43;E44;E48;E49;E61;E68;E89;E122;E125;E126;E127;Cz
sub-NDARXL892MM0,surroundSupp,2,0,false,,false,,
sub-NDARXL892MM0,symbolSearch,1,0,false,,false,,
sub-NDARXM200CFE,DespicableMe,1,0,false,,false,,
sub-NDARXM200CFE,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXM200CFE,FunwithFractals,1,0,false,,false,,
sub-NDARXM200CFE,RestingState,1,0,false,,false,,
sub-NDARXM200CFE,ThePresent,1,0,false,,false,,
sub-NDARXM200CFE,allTasks,11,11,true,1,false,26,E2;E9;E14;E26;E31;E32;E44;E48;E49;E54;E55;E56;E69;E79;E80;E81;E86;E87;E92;E97;E99;E113;E115;E119;E126;Cz
sub-NDARXM200CFE,contrastChangeDetection,2,0,false,,false,,
sub-NDARXM200CFE,freeView,5,5,true,1,false,26,E2;E9;E14;E26;E31;E32;E44;E48;E49;E54;E55;E56;E69;E79;E80;E81;E86;E87;E92;E97;E113;E115;E119;E126;E127;Cz
sub-NDARXM200CFE,seqLearning8target,1,0,false,,false,,
sub-NDARXM200CFE,surroundSupp,2,0,false,,false,,
sub-NDARXM200CFE,symbolSearch,1,0,false,,false,,
sub-NDARXM571XCC,DespicableMe,1,0,false,,false,,
sub-NDARXM571XCC,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXM571XCC,FunwithFractals,1,0,false,,false,,
sub-NDARXM571XCC,RestingState,1,0,false,,false,,
sub-NDARXM571XCC,ThePresent,1,0,false,,false,,
sub-NDARXM571XCC,allTasks,11,11,true,1,false,12,E7;E14;E15;E17;E25;E49;E55;E67;E107;E113;E128;Cz
sub-NDARXM571XCC,contrastChangeDetection,3,0,false,,false,,
sub-NDARXM571XCC,freeView,4,4,true,1,false,15,E7;E14;E15;E17;E25;E31;E49;E55;E67;E69;E106;E107;E113;E127;Cz
sub-NDARXM571XCC,seqLearning8target,1,0,false,,false,,
sub-NDARXM571XCC,surroundSupp,2,0,false,,false,,
sub-NDARXM571XCC,symbolSearch,1,0,false,,false,,
sub-NDARXN140AZE,DespicableMe,1,0,false,,false,,
sub-NDARXN140AZE,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXN140AZE,FunwithFractals,1,0,false,,false,,
sub-NDARXN140AZE,RestingState,1,0,false,,false,,
sub-NDARXN140AZE,ThePresent,1,0,false,,false,,
sub-NDARXN140AZE,allTasks,6,6,true,1,false,24,E7;E17;E30;E44;E48;E49;E54;E55;E56;E67;E68;E78;E79;E80;E86;E87;E99;E107;E113;E114;E119;E126;E127;Cz
sub-NDARXN140AZE,contrastChangeDetection,1,0,false,,false,,
sub-NDARXN140AZE,freeView,2,2,true,1,false,17,E7;E17;E41;E46;E54;E55;E56;E67;E78;E79;E86;E107;E113;E114;E119;E127;Cz
sub-NDARXN140AZE,seqLearning6target,1,0,false,,false,,
sub-NDARXN140AZE,surroundSupp,1,0,false,,false,,
sub-NDARXN140AZE,symbolSearch,1,0,false,,false,,
sub-NDARXN246RND,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXN246RND,RestingState,1,0,false,,false,,
sub-NDARXN246RND,ThePresent,1,0,false,,false,,
sub-NDARXN246RND,allTasks,3,3,true,3,false,15,E10;E31;E54;E55;E61;E62;E72;E76;E77;E78;E79;E80;E106;E119;Cz
sub-NDARXN246RND,freeView,2,2,true,3,false,16,E4;E7;E10;E31;E49;E54;E55;E62;E76;E77;E78;E79;E80;E106;E119;Cz
sub-NDARXN325JBD,DespicableMe,1,0,false,,false,,
sub-NDARXN325JBD,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXN325JBD,FunwithFractals,1,0,false,,false,,
sub-NDARXN325JBD,RestingState,1,0,false,,false,,
sub-NDARXN325JBD,ThePresent,1,0,false,,false,,
sub-NDARXN325JBD,allTasks,4,4,true,2,false,8,E10;E31;E37;E54;E55;E78;E79;Cz
sub-NDARXN325JBD,freeView,4,4,true,2,false,8,E10;E31;E37;E54;E55;E78;E79;Cz
sub-NDARXN641PWT,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXN641PWT,FunwithFractals,1,0,false,,false,,
sub-NDARXN641PWT,RestingState,1,0,false,,false,,
sub-NDARXN641PWT,ThePresent,1,0,false,,false,,
sub-NDARXN641PWT,allTasks,4,4,true,2,false,18,E10;E17;E31;E48;E49;E54;E55;E61;E79;E80;E101;E106;E110;E113;E119;E126;E127;Cz
sub-NDARXN641PWT,freeView,3,3,true,2,false,16,E10;E17;E31;E45;E48;E49;E54;E55;E79;E100;E101;E110;E119;E126;E127;Cz
sub-NDARXN764AC7,DespicableMe,1,0,false,,false,,
sub-NDARXN764AC7,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXN764AC7,FunwithFractals,1,0,false,,false,,
sub-NDARXN764AC7,RestingState,1,0,false,,false,,
sub-NDARXN764AC7,ThePresent,1,0,false,,false,,
sub-NDARXN764AC7,allTasks,12,12,true,1,false,15,E31;E54;E55;E61;E62;E67;E71;E72;E75;E76;E77;E78;E79;E80;Cz
sub-NDARXN764AC7,contrastChangeDetection,3,0,false,,false,,
sub-NDARXN764AC7,freeView,5,5,true,1,false,15,E31;E54;E55;E61;E62;E67;E71;E72;E75;E76;E77;E78;E79;E80;Cz
sub-NDARXN764AC7,seqLearning8target,1,0,false,,false,,
sub-NDARXN764AC7,surroundSupp,2,0,false,,false,,
sub-NDARXN764AC7,symbolSearch,1,0,false,,false,,
sub-NDARXN821BKB,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXN821BKB,FunwithFractals,1,0,false,,false,,
sub-NDARXN821BKB,RestingState,1,0,false,,false,,
sub-NDARXN821BKB,ThePresent,1,0,false,,false,,
sub-NDARXN821BKB,allTasks,4,4,true,2,false,12,E7;E10;E31;E54;E55;E61;E62;E67;E72;E78;E114;Cz
sub-NDARXN821BKB,freeView,3,3,true,2,false,16,E7;E10;E54;E55;E61;E62;E72;E78;E80;E85;E86;E106;E114;E119;E127;Cz
sub-NDARXN893UEZ,DespicableMe,1,0,false,,false,,
sub-NDARXN893UEZ,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXN893UEZ,FunwithFractals,1,0,false,,false,,
sub-NDARXN893UEZ,RestingState,1,0,false,,false,,
sub-NDARXN893UEZ,ThePresent,1,0,false,,false,,
sub-NDARXN893UEZ,allTasks,7,7,true,1,false,19,E7;E14;E31;E37;E43;E44;E48;E49;E60;E61;E62;E66;E67;E70;E106;E112;E119;E127;Cz
sub-NDARXN893UEZ,freeView,5,5,true,1,false,15,E7;E14;E31;E37;E43;E48;E49;E61;E106;E112;E114;E119;E127;E128;Cz
sub-NDARXN893UEZ,seqLearning6target,1,0,false,,false,,
sub-NDARXN893UEZ,symbolSearch,1,0,false,,false,,
sub-NDARXP021FZ5,RestingState,1,0,false,,false,,
sub-NDARXP021FZ5,allTasks,1,1,true,6,false,1,Cz
sub-NDARXP456PGL,DespicableMe,1,0,false,,false,,
sub-NDARXP456PGL,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXP456PGL,FunwithFractals,1,0,false,,false,,
sub-NDARXP456PGL,ThePresent,1,1,true,1,false,11,E7;E10;E30;E37;E55;E56;E79;E80;E106;E119;Cz
sub-NDARXP456PGL,allTasks,9,9,true,2,false,12,E7;E10;E30;E31;E37;E55;E56;E79;E80;E106;E119;Cz
sub-NDARXP456PGL,contrastChangeDetection,3,0,false,,false,,
sub-NDARXP456PGL,freeView,4,4,true,2,false,13,E7;E10;E30;E31;E37;E55;E56;E79;E80;E106;E107;E119;Cz
sub-NDARXP456PGL,surroundSupp,2,0,false,,false,,
sub-NDARXP557DLJ,DespicableMe,1,0,false,,false,,
sub-NDARXP557DLJ,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXP557DLJ,FunwithFractals,1,0,false,,false,,
sub-NDARXP557DLJ,RestingState,1,0,false,,false,,
sub-NDARXP557DLJ,ThePresent,1,0,false,,false,,
sub-NDARXP557DLJ,allTasks,12,12,true,1,false,9,E7;E55;E62;E67;E72;E106;E107;E119;Cz
sub-NDARXP557DLJ,contrastChangeDetection,3,0,false,,false,,
sub-NDARXP557DLJ,freeView,5,5,true,1,false,9,E7;E55;E62;E67;E72;E106;E107;E119;Cz
sub-NDARXP557DLJ,seqLearning8target,1,0,false,,false,,
sub-NDARXP557DLJ,surroundSupp,2,0,false,,false,,
sub-NDARXP557DLJ,symbolSearch,1,0,false,,false,,
sub-NDARXP717YMH,DespicableMe,1,0,false,,false,,
sub-NDARXP717YMH,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXP717YMH,FunwithFractals,1,0,false,,false,,
sub-NDARXP717YMH,RestingState,1,0,false,,false,,
sub-NDARXP717YMH,ThePresent,1,0,false,,false,,
sub-NDARXP717YMH,allTasks,12,12,true,1,false,7,E55;E61;E62;E67;E72;E107;Cz
sub-NDARXP717YMH,contrastChangeDetection,3,0,false,,false,,
sub-NDARXP717YMH,freeView,5,5,true,1,false,8,E55;E61;E62;E67;E72;E107;E126;Cz
sub-NDARXP717YMH,seqLearning8target,1,0,false,,false,,
sub-NDARXP717YMH,surroundSupp,2,0,false,,false,,
sub-NDARXP717YMH,symbolSearch,1,0,false,,false,,
sub-NDARXP873PZZ,DespicableMe,1,0,false,,false,,
sub-NDARXP873PZZ,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXP873PZZ,FunwithFractals,1,0,false,,false,,
sub-NDARXP873PZZ,RestingState,1,0,false,,false,,
sub-NDARXP873PZZ,ThePresent,1,0,false,,false,,
sub-NDARXP930ZTG,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXP930ZTG,FunwithFractals,1,0,false,,false,,
sub-NDARXP930ZTG,RestingState,1,0,false,,false,,
sub-NDARXR123PFR,DespicableMe,1,0,false,,false,,
sub-NDARXR123PFR,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXR123PFR,FunwithFractals,1,0,false,,false,,
sub-NDARXR123PFR,RestingState,1,0,false,,false,,
sub-NDARXR123PFR,ThePresent,1,1,true,1,false,14,E7;E13;E31;E54;E55;E61;E72;E75;E78;E79;E80;E106;E112;Cz
sub-NDARXR123PFR,allTasks,11,11,true,2,false,10,E31;E48;E54;E55;E60;E61;E72;E85;E127;Cz
sub-NDARXR123PFR,contrastChangeDetection,3,0,false,,false,,
sub-NDARXR123PFR,freeView,4,4,true,2,false,9,E7;E31;E54;E55;E60;E61;E67;E72;Cz
sub-NDARXR123PFR,seqLearning6target,1,0,false,,false,,
sub-NDARXR123PFR,surroundSupp,2,0,false,,false,,
sub-NDARXR250LW3,DespicableMe,1,0,false,,false,,
sub-NDARXR250LW3,FunwithFractals,1,0,false,,false,,
sub-NDARXR250LW3,RestingState,1,0,false,,false,,
sub-NDARXR250LW3,ThePresent,1,0,false,,false,,
sub-NDARXR250LW3,allTasks,7,7,true,1,false,15,E7;E12;E13;E19;E25;E31;E48;E55;E56;E67;E107;E113;E119;E127;Cz
sub-NDARXR250LW3,contrastChangeDetection,2,0,false,,false,,
sub-NDARXR250LW3,freeView,3,3,true,1,false,16,E7;E12;E13;E19;E25;E31;E48;E55;E56;E62;E67;E107;E113;E119;E127;Cz
sub-NDARXR250LW3,seqLearning8target,1,0,false,,false,,
sub-NDARXR250LW3,symbolSearch,1,0,false,,false,,
sub-NDARXR346UT5,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXR346UT5,FunwithFractals,1,0,false,,false,,
sub-NDARXR346UT5,RestingState,1,0,false,,false,,
sub-NDARXR346UT5,ThePresent,1,0,false,,false,,
sub-NDARXR346UT5,seqLearning6target,1,0,false,,false,,
sub-NDARXR346UT5,surroundSupp,2,0,false,,false,,
sub-NDARXR346UT5,symbolSearch,1,0,false,,false,,
sub-NDARXR389XA1,DespicableMe,1,0,false,,false,,
sub-NDARXR389XA1,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXR389XA1,FunwithFractals,1,0,false,,false,,
sub-NDARXR389XA1,RestingState,1,0,false,,false,,
sub-NDARXR389XA1,ThePresent,1,0,false,,false,,
sub-NDARXR389XA1,allTasks,11,11,true,1,false,14,E48;E49;E54;E55;E61;E62;E66;E79;E87;E107;E113;E119;E128;Cz
sub-NDARXR389XA1,contrastChangeDetection,2,0,false,,false,,
sub-NDARXR389XA1,freeView,5,5,true,1,false,14,E48;E49;E54;E55;E61;E66;E69;E79;E87;E107;E113;E119;E128;Cz
sub-NDARXR389XA1,seqLearning6target,1,0,false,,false,,
sub-NDARXR389XA1,surroundSupp,2,0,false,,false,,
sub-NDARXR389XA1,symbolSearch,1,0,false,,false,,
sub-NDARXR637JER,DespicableMe,1,0,false,,false,,
sub-NDARXR637JER,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXR637JER,FunwithFractals,1,0,false,,false,,
sub-NDARXR637JER,RestingState,1,0,false,,false,,
sub-NDARXR637JER,ThePresent,1,0,false,,false,,
sub-NDARXR637JER,allTasks,11,11,true,2,false,21,E7;E31;E42;E53;E55;E60;E61;E62;E72;E76;E77;E79;E80;E98;E106;E109;E114;E119;E126;E127;Cz
sub-NDARXR637JER,contrastChangeDetection,3,0,false,,false,,
sub-NDARXR637JER,freeView,4,4,true,2,false,20,E7;E13;E29;E30;E37;E42;E53;E55;E60;E61;E62;E80;E98;E109;E112;E114;E119;E126;E127;Cz
sub-NDARXR637JER,seqLearning8target,1,0,false,,false,,
sub-NDARXR637JER,surroundSupp,2,0,false,,false,,
sub-NDARXR665DU1,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXR665DU1,FunwithFractals,1,0,false,,false,,
sub-NDARXR665DU1,RestingState,1,0,false,,false,,
sub-NDARXR665DU1,ThePresent,1,0,false,,false,,
sub-NDARXR665DU1,allTasks,3,3,true,2,false,25,E1;E10;E31;E44;E48;E49;E54;E55;E56;E61;E63;E72;E78;E79;E80;E84;E85;E88;E89;E99;E113;E114;E119;E127;Cz
sub-NDARXR665DU1,freeView,3,3,true,2,false,25,E1;E10;E31;E44;E48;E49;E54;E55;E56;E61;E63;E72;E78;E79;E80;E84;E85;E88;E89;E99;E113;E114;E119;E127;Cz
sub-NDARXR865BVX,DespicableMe,1,0,false,,false,,
sub-NDARXR865BVX,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXR865BVX,FunwithFractals,1,0,false,,false,,
sub-NDARXR865BVX,RestingState,1,0,false,,false,,
sub-NDARXR865BVX,ThePresent,1,0,false,,false,,
sub-NDARXR865BVX,allTasks,11,11,true,1,false,20,E8;E10;E17;E25;E53;E54;E55;E56;E61;E62;E77;E78;E79;E80;E87;E105;E107;E113;E122;Cz
sub-NDARXR865BVX,contrastChangeDetection,3,0,false,,false,,
sub-NDARXR865BVX,freeView,5,5,true,1,false,25,E7;E8;E10;E13;E17;E25;E53;E54;E55;E56;E61;E62;E72;E77;E78;E79;E80;E87;E105;E106;E107;E113;E122;E127;Cz
sub-NDARXR865BVX,surroundSupp,2,0,false,,false,,
sub-NDARXR865BVX,symbolSearch,1,0,false,,false,,
sub-NDARXR965TFK,DespicableMe,1,0,false,,false,,
sub-NDARXR965TFK,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARXR965TFK,FunwithFractals,1,0,false,,false,,
sub-NDARXR965TFK,RestingState,1,0,false,,false,,
sub-NDARXR965TFK,ThePresent,1,0,false,,false,,
sub-NDARXR965TFK,allTasks,12,12,true,1,false,17,E4;E12;E24;E54;E55;E60;E61;E62;E67;E96;E106;E109;E114;E116;E117;E122;Cz
sub-NDARXR965TFK,contrastChangeDetection,3,0,false,,false,,
sub-NDARXR965TFK,freeView,5,5,true,1,false,16,E4;E12;E24;E54;E55;E60;E61;E62;E67;E78;E96;E109;E114;E119;E122;Cz
sub-NDARXR965TFK,seqLearning6target,1,0,false,,false,,
