subject,status,error,fif_path,report_path,metrics_path,report_exists,report_opened,report_has_run1_sync_figure,report_error,metrics_json_present,eeg_regex,et_regex,eeg_sync_label_counts,et_sync_label_counts,sfreq_hz,shared_events_from_annotations,shared_events_from_metrics_json,shared_event_count_matches_metrics_json,first_raw_onset_s,last_raw_onset_s,event_span_s,all_fit_slope,all_fit_intercept,all_mean_abs_residual_ms,all_median_abs_residual_ms,all_max_abs_residual_ms,all_rmse_residual_ms,all_within_1_sample,all_within_4_samples,first_last_fit_slope,first_last_fit_intercept,first_last_mean_abs_residual_ms,first_last_median_abs_residual_ms,first_last_max_abs_residual_ms,first_last_rmse_residual_ms,first_last_within_1_sample,first_last_within_4_samples,delta_mean_abs_residual_ms,delta_median_abs_residual_ms,delta_max_abs_residual_ms,delta_rmse_residual_ms,mean_abs_line_diff_ms,max_abs_line_diff_ms,metrics_mean_abs_sync_error_ms,metrics_median_abs_sync_error_ms,metrics_regression_slope,metrics_within_1_sample,metrics_within_4_samples
sub-NDARUK588UY6,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUK588UY6/eeg/sub-NDARUK588UY6_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUK588UY6/eeg/sub-NDARUK588UY6_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUK588UY6/misc/sub-NDARUK588UY6_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:17,ET_# Message: 14:17;ET_# Message: 20:3,500.0,20,20,True,40.037998,161.414001,121.37600300000001,1.0000000296275453,0.0002707597528061951,2.1820323703497735,1.5751601412645755,13.35405401958667,3.538952415184852,14,19,0.9998967917900541,0.01775825010339105,6.555298088742134,6.018105230872095,15.199618474824206,8.501682290686697,5,12,4.373265718392361,4.4429450896075195,1.845564455237536,4.962729875501845,6.545229478177816,13.35405401958667,2.1819574849789802,1.5750658743272083,0.9999999921085709,14,19
sub-NDARUL290YKN,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUL290YKN/eeg/sub-NDARUL290YKN_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUL290YKN/eeg/sub-NDARUL290YKN_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUL290YKN/misc/sub-NDARUL290YKN_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:9,ET_# Message: 14:9;ET_# Message: 20:2,500.0,11,11,True,34.73,161.356003,126.626003,0.9999999413071383,0.00026158722300338315,7.073178001875326,4.359039320661395,30.413261619855803,11.009623205031497,4,7,0.9999847582648567,0.0055563454615352725,8.47986182649472,4.611283172181402,26.114146501257096,11.645933763217217,3,7,1.4066838246193933,0.2522438515200065,-4.299115118598706,0.6363105581857198,3.7318351899277116,4.767451180093474,7.073112585362392,4.354723046304798,0.9999999429099427,4,7
sub-NDARUL456EER,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUL456EER/eeg/sub-NDARUL456EER_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUL456EER/eeg/sub-NDARUL456EER_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUL456EER/misc/sub-NDARUL456EER_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:15,ET_# Message: 14:15;ET_# Message: 20:2,500.0,17,17,True,43.380001,164.628006,121.248005,1.0000000132057354,-0.00043477074558660516,2.0903568019831784,1.8401888534924637,8.376197880771485,2.9330920314952458,11,16,0.9999711170505442,0.009194942376275606,6.398626647829949,7.061384510762991,10.978520441341288,7.134644138992494,3,12,4.3082698458467705,5.221195657270528,2.602322560569803,4.201552107497248,6.398626647719188,8.376197880771485,2.0903626375686835,1.8420604950790676,0.9999999947097126,11,16
sub-NDARUL945XUU,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUL945XUU/eeg/sub-NDARUL945XUU_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUL945XUU/eeg/sub-NDARUL945XUU_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUL945XUU/misc/sub-NDARUL945XUU_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:5,ET_# Message: 14:5;ET_# Message: 20:2,500.0,7,7,True,53.490002,185.417999,131.927997,0.9999999720884641,0.0009593578017797645,0.6742068626916112,0.7504524901094101,0.8806046582634508,0.701297315020326,7,7,1.0000073524954676,0.0003157150027348621,0.6543982005017109,0.8750362265459444,1.5108823159266649,0.8564562845877696,7,7,-0.019808662189900295,0.12458373643653431,0.6302776576632141,0.15515896956744357,0.4265211037335348,0.7248174993321754,0.6763138181936158,0.7507333536267424,0.99999999980675,7,7
sub-NDARUM721FCJ,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUM721FCJ/eeg/sub-NDARUM721FCJ_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUM721FCJ/eeg/sub-NDARUM721FCJ_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUM721FCJ/misc/sub-NDARUM721FCJ_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:22,ET_# Message: 14:22;ET_# Message: 20:3,500.0,25,25,True,43.692001,169.287994,125.59599299999999,0.999999983289111,0.0006281026901091585,1.5165324126789415,1.3883798512210888,6.658627442071463,2.012137084488501,19,25,0.9999590034691633,0.009077220466309655,4.064135924220977,3.8413560159682447,8.007168403629805,4.717883386146286,5,24,2.547603511542036,2.452976164747156,1.3485409615583421,2.705746301657785,3.979366836835254,6.658627442071463,1.5162978979114428,1.3849953055284914,0.9999999971362288,19,25
sub-NDARUN300FG1,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUN300FG1/eeg/sub-NDARUN300FG1_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUN300FG1/eeg/sub-NDARUN300FG1_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUN300FG1/misc/sub-NDARUN300FG1_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:8,ET_# Message: 14:8;ET_# Message: 20:2,500.0,10,10,True,37.501999,175.350006,137.848007,1.0000000276228136,-0.0001094328137093167,0.35895259372153987,0.2669998341389146,0.9165836320903509,0.4592241933946739,10,10,1.000000689164842,6.215494078531947e-05,0.3871509763847314,0.31301571274511275,0.9935162614738147,0.5211063178921773,10,10,0.028198382663191524,0.04601587860619816,0.07693262938346379,0.06188212449750341,0.24422096786551606,0.2875891531743946,0.35814877566338055,0.2660980786970413,0.9999999999097247,10,10
sub-NDARUR126CFH,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUR126CFH/eeg/sub-NDARUR126CFH_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUR126CFH/eeg/sub-NDARUR126CFH_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUR126CFH/misc/sub-NDARUR126CFH_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:20,ET_# Message: 14:20;ET_# Message: 20:3,500.0,23,23,True,113.905998,234.416,120.510002,1.0000000263234596,0.0007138381728535049,0.47366231928598923,0.47179223810189796,1.0084748396366194,0.5405351503904238,23,23,0.999997726329803,0.0008999846729125238,0.48593454837076855,0.47860794668963536,1.122151224819845,0.5932507032003999,23,23,0.012272229084779318,0.00681570858773739,0.11367638518322565,0.052715552809976085,0.23067455245742838,0.35300881296507214,0.47392163096026746,0.46599094628163584,0.9999999997646465,23,23
sub-NDARUR298LVX,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUR298LVX/eeg/sub-NDARUR298LVX_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUR298LVX/eeg/sub-NDARUR298LVX_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUR298LVX/misc/sub-NDARUR298LVX_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:25,ET_# Message: 14:25;ET_# Message: 20:3,500.0,28,28,True,34.158001,157.707993,123.54999199999999,0.9999999544670268,0.0007894757511965646,1.5950927358170068,1.474379424692529,6.284079564146339,2.0476918356813103,21,28,0.9999599271524033,0.00844080836827743,3.685374833335483,3.2570155299467274,8.442448412765202,4.461133146676877,9,27,2.090282097518476,1.7826361052541984,2.1583688486188635,2.413441310995567,3.6853748333664424,6.284079564146339,1.5954993021376802,1.4742920770842716,0.9999999968398591,21,28
sub-NDARUT880HVY,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUT880HVY/eeg/sub-NDARUT880HVY_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUT880HVY/eeg/sub-NDARUT880HVY_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUT880HVY/misc/sub-NDARUT880HVY_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:20,ET_# Message: 14:20;ET_# Message: 20:3,500.0,23,23,True,32.476002,159.75,127.273998,0.9999999055575033,-0.00016613971128888233,6.210962536959664,3.8132755518347494,52.48633332780628,12.07657306904583,4,21,0.9998449565479981,0.02270819145730485,11.439431587250658,9.321542150914297,51.258378322245335,15.141299866762,3,9,5.228469050290994,5.508266599079548,-1.2279550055609434,3.064726797716169,7.367577598954132,17.84220682600335,6.210560280156956,3.81163595763212,0.9999998990007084,4,21
sub-NDARUT891XYJ,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUT891XYJ/eeg/sub-NDARUT891XYJ_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUT891XYJ/eeg/sub-NDARUT891XYJ_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUT891XYJ/misc/sub-NDARUT891XYJ_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:4;trialResponse:32,ET_# Message: 14:32;ET_# Message: 20:4,500.0,36,36,True,43.59,165.490005,121.900005,1.0000000028397595,0.0006403892172920623,0.550008966537637,0.43139159586047526,1.312646590392319,0.6446495866115192,36,36,0.9999963658738162,0.0017764115603426944,0.7664829665300724,0.5796669173285807,2.1190434215156984,0.9948480774237372,35,36,0.21647399999243544,0.1482753214681054,0.8063968311233793,0.350198490812218,0.7451087138099253,0.9774869975771594,0.5504956260568387,0.42894059545517393,0.9999999997097476,36,36
sub-NDARUU801VFA,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUU801VFA/eeg/sub-NDARUU801VFA_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUU801VFA/eeg/sub-NDARUU801VFA_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUU801VFA/misc/sub-NDARUU801VFA_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:26,ET_# Message: 14:26;ET_# Message: 20:3,500.0,29,29,True,30.040001,152.901993,122.861992,1.000000003053297,0.00043913130603155036,1.3005205003232123,0.9733937918809943,6.2457769729249435,1.773971335237358,26,29,0.9999802379893044,0.007278650821060495,5.010881694126603,5.530493411242787,7.922381849638782,5.367751566793595,2,29,3.7103611938033905,4.557099619361793,1.6766048767138386,3.593780231556237,5.01088169416703,6.2457769729249435,1.3006941674837422,0.9736971924070303,0.9999999977918511,26,29
sub-NDARUU991VRE,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUU991VRE/eeg/sub-NDARUU991VRE_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUU991VRE/eeg/sub-NDARUU991VRE_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUU991VRE/misc/sub-NDARUU991VRE_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:25,ET_# Message: 14:25;ET_# Message: 20:3,500.0,28,28,True,31.35,152.593994,121.24399400000001,1.0000000062416678,0.000987185861520049,1.2316777538604131,0.797118059576718,5.219618462195541,1.7430589625705262,23,28,0.9999584969132573,0.007508121769383536,2.8341835013964305,2.8689320501555926,7.138888325144421,3.4142098393192857,11,28,1.6025057475360174,2.0718139905788746,1.9192698629488802,1.6711508767487595,2.5316996906787588,5.219618462195541,1.2312731879733363,0.7966397717140694,0.999999997631674,23,28
sub-NDARUV041YCY,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUV041YCY/eeg/sub-NDARUV041YCY_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUV041YCY/eeg/sub-NDARUV041YCY_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUV041YCY/misc/sub-NDARUV041YCY_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:10,ET_# Message: 14:10;ET_# Message: 20:2,500.0,12,12,True,36.388,167.029999,130.641999,1.0000000137488487,-0.00025816250479226646,0.3064338313520191,0.3003704780901728,0.545866226985936,0.3318764867585793,12,12,0.9999939223220243,0.00048115454618624653,0.33574984884114184,0.275054645733519,0.8239149550774982,0.4380187927809185,12,12,0.029316017489122714,-0.0253158323566538,0.2780487280915622,0.1061423060223392,0.238369812232501,0.5176622116920271,0.30558490766926144,0.30280992579534427,0.9999999999466012,12,12
sub-NDARUW206XUG,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUW206XUG/eeg/sub-NDARUW206XUG_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUW206XUG/eeg/sub-NDARUW206XUG_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUW206XUG/misc/sub-NDARUW206XUG_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:21,ET_# Message: 14:21;ET_# Message: 20:3,500.0,24,24,True,34.48,155.595993,121.115993,1.0000000176142045,-0.00018473937307415567,1.4689571791374572,1.3843324769311494,3.9871320353057627,1.7031704051059735,20,24,0.9999945506783732,0.00399089260969987,3.6228491445037627,4.266524500366131,5.566939627541956,4.008570599817798,4,24,2.153891965366306,2.882192023434982,1.5798075922361932,2.305400194711824,3.6228491445037627,3.9871320353057627,1.4693401285127787,1.385696692153715,0.9999999979740037,20,24
sub-NDARUX187JTB,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUX187JTB/eeg/sub-NDARUX187JTB_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUX187JTB/eeg/sub-NDARUX187JTB_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUX187JTB/misc/sub-NDARUX187JTB_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:19,ET_# Message: 14:19;ET_# Message: 20:3,500.0,22,22,True,44.655998,167.339996,122.68399800000002,0.9999999954218179,-0.00019584159838278108,2.7382243286908836,2.203130189293745,17.484046041673196,4.421333223547024,10,21,0.9998761289145467,0.022819586944258674,8.933609317440402,8.369175631294468,21.333008301503753,10.99637809912623,5,10,6.1953849887495185,6.166045442000723,3.8489622598305573,6.575044875579207,8.891257208091474,17.484046041673196,2.7379788946333212,2.2070815344150674,0.9999999865598652,10,21
sub-NDARUX534HZQ,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUX534HZQ/eeg/sub-NDARUX534HZQ_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUX534HZQ/eeg/sub-NDARUX534HZQ_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUX534HZQ/misc/sub-NDARUX534HZQ_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:7,ET_# Message: 14:7;ET_# Message: 20:2,500.0,9,9,True,31.396,162.572006,131.17600599999997,0.9999999971707564,-0.0003376944831485751,1.723394823058931,1.4249889641035907,4.358783310081549,2.130997675857003,6,9,0.9999765582129403,0.004756978346524221,2.563609104863455,1.3055898465950122,6.505595643176321,3.500242207773492,5,9,0.8402142818045237,-0.11939911750857846,2.146812333094772,1.3692445319164888,2.5636091048279277,4.358783310081549,1.7232699000844478,1.428501175269048,0.99999999780924,6,9
sub-NDARUX818MGE,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUX818MGE/eeg/sub-NDARUX818MGE_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUX818MGE/eeg/sub-NDARUX818MGE_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUX818MGE/misc/sub-NDARUX818MGE_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:17,ET_# Message: 14:17;ET_# Message: 20:3,500.0,20,20,True,32.085999,163.005997,130.91999800000002,0.9999999456012555,-0.00048273585618248296,1.6236040541354413,1.0279404017516924,6.145481294240085,2.187581898096841,15,20,0.9999749388935981,0.006465110634948701,4.48584503960987,4.932711968905323,8.744988202550985,5.069184389620797,3,19,2.862240985474429,3.904771567153631,2.5995069083109,2.8816024915239558,4.459003886867308,6.145481294240085,1.6234490543713065,1.028985064163379,0.9999999970901455,15,20
sub-NDARUX885LMW,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUX885LMW/eeg/sub-NDARUX885LMW_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUX885LMW/eeg/sub-NDARUX885LMW_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUX885LMW/misc/sub-NDARUX885LMW_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:22,ET_# Message: 14:22;ET_# Message: 20:3,500.0,25,25,True,34.414001,161.132004,126.718003,1.0000000346835307,0.00040535828753123616,1.1402116252924088,1.0203631211140873,6.0674481134128655,1.61654636337204,23,25,0.9999615524244017,0.00779713490508982,3.3518884652502834,2.9501498838726548,7.167252308938998,4.003620916625904,8,25,2.2116768399578746,1.9297867627585674,1.0998041955261328,2.3870745532538638,3.3512040376493246,6.0674481134128655,1.1394972544428583,1.023175226521289,0.9999999982302057,23,25
sub-NDARUX911VE1,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUX911VE1/eeg/sub-NDARUX911VE1_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUX911VE1/eeg/sub-NDARUX911VE1_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUX911VE1/misc/sub-NDARUX911VE1_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:18,ET_# Message: 14:18;ET_# Message: 20:3,500.0,21,21,True,38.666,162.240005,123.574005,1.0000000012184884,-0.0008576566114816696,2.67395320363949,1.8204666897929656,16.08960949741345,4.2473524257181134,11,20,0.9998784695858971,0.019931094991704867,7.728057603009187,6.840052888293258,19.034544889819927,9.81233871753848,6,13,5.054104399369697,5.019586198500292,2.944935392406478,5.564986291820367,7.543134763559289,16.08960949741345,2.673928210252406,1.8194038964338688,0.9999999875176941,11,20
sub-NDARUY024RVP,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUY024RVP/eeg/sub-NDARUY024RVP_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUY024RVP/eeg/sub-NDARUY024RVP_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUY024RVP/misc/sub-NDARUY024RVP_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:15,ET_# Message: 14:15;ET_# Message: 20:2,500.0,17,17,True,35.037998,155.751999,120.71400100000001,0.999999961343822,0.00045198852204917907,2.994070641277932,1.5018643297395329,17.368365913036143,4.942181975643647,10,16,0.9998915701584608,0.021618164570988085,10.312316305178161,10.203986283045197,20.64148633510854,12.22130011508333,3,7,7.318245663900229,8.702121953305664,3.2731204220723953,7.279118139439683,10.312316305226645,17.368365913036143,2.9945900693562066,1.49830488348357,0.9999999845603934,10,16
sub-NDARUY818JG8,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUY818JG8/eeg/sub-NDARUY818JG8_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUY818JG8/eeg/sub-NDARUY818JG8_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUY818JG8/misc/sub-NDARUY818JG8_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:20,ET_# Message: 14:20;ET_# Message: 20:3,500.0,23,23,True,29.681999,153.641998,123.959999,1.000000027815769,-0.0008176340099817329,0.8940401214677314,0.6559634496312583,3.49936033967424,1.219228242642216,21,23,1.000005477573455,0.001844414670184591,3.203667870067761,3.561754936157513,5.151721371618123,3.4336493664113723,4,23,2.30962774860003,2.9057914865262546,1.652361031943883,2.2144211237691565,3.203667870034397,3.49936033967424,0.8945283196841929,0.6554174993880224,0.9999999988935259,21,23
sub-NDARUZ601TW4,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUZ601TW4/eeg/sub-NDARUZ601TW4_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUZ601TW4/eeg/sub-NDARUZ601TW4_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUZ601TW4/misc/sub-NDARUZ601TW4_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:23,ET_# Message: 14:23;ET_# Message: 20:3,500.0,26,26,True,81.986,205.304001,123.318001,0.9999999949111352,-0.0002735796079991175,1.0339599767021923,0.7325649695246739,4.889996823678189,1.4992571360144737,23,26,0.9999688772120138,0.007167632895843212,2.7941008976668513,3.0104588689852108,6.233464703981895,3.341451547467282,8,26,1.760140920964659,2.277893899460537,1.343467880303706,1.8421944114528082,2.7538912426052775,4.889996823678189,1.0348490997409079,0.7358682568963104,0.9999999983658636,23,26
sub-NDARUZ859WCN,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARUZ859WCN/eeg/sub-NDARUZ859WCN_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARUZ859WCN/eeg/sub-NDARUZ859WCN_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARUZ859WCN/misc/sub-NDARUZ859WCN_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:20,ET_# Message: 14:20;ET_# Message: 20:3,500.0,23,23,True,32.987999,165.722,132.734001,1.000000004708519,0.00032220947054453585,2.4089527124919354,1.6956861327486195,16.374635204840615,3.943112675102672,14,22,0.9998939834564318,0.020194273633215687,8.924761377974301,9.451914807314665,19.22803059299838,10.615279154517106,3,10,6.515808665482366,7.756228674566046,2.8533953881577645,6.672166479414434,8.924761378009519,16.374635204840615,2.4086846135649926,1.6923126194541283,0.9999999900054205,14,22
sub-NDARVA930UA3,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARVA930UA3/eeg/sub-NDARVA930UA3_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARVA930UA3/eeg/sub-NDARVA930UA3_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARVA930UA3/misc/sub-NDARVA930UA3_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:18,ET_# Message: 14:18;ET_# Message: 20:3,500.0,21,21,True,55.737999,181.947998,126.20999900000001,1.0000000001125535,-0.0006805377267239821,0.6106441131812462,0.6234732749419436,1.2145172478312816,0.6910484524977889,21,21,1.0000055304651416,-0.0004722570605366627,0.9017108670362074,0.6736739935817582,1.9584240412200415,1.1475529052025255,21,21,0.29106675385496117,0.05020071863981457,0.74390679338876,0.4565044527047366,0.8921061294175491,1.2145172478312816,0.6097889089994893,0.6212160119076771,0.9999999996650247,21,21
sub-NDARVB587ECK,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARVB587ECK/eeg/sub-NDARVB587ECK_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARVB587ECK/eeg/sub-NDARVB587ECK_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARVB587ECK/misc/sub-NDARVB587ECK_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:12,ET_# Message: 14:12;ET_# Message: 20:2,500.0,14,14,True,38.942001,163.425995,124.483994,1.0000000178139792,-0.0009721307415736195,1.767132371282644,1.6978933690303677,5.980437029577956,2.2849546835037873,10,14,0.9999706709281838,0.006151132743994481,3.966079447553434,4.877446814511188,7.3074766308138805,4.737003474249594,4,14,2.19894707627079,3.1795534454808205,1.3270396012359242,2.4520487907458066,3.966079447571705,5.980437029577956,1.7670003627228783,1.6987087827651237,0.9999999969803944,10,14
